Epoch	Training Loss	Training Accuracy
1	0.4686899781227112	0.6979166865348816
2	0.4669499397277832	0.6979166865348816
3	0.45971450209617615	0.6861110925674438
4	0.48794713616371155	0.675694465637207
5	0.4582133889198303	0.6819444298744202
6	0.47773444652557373	0.699305534362793
7	0.4650309383869171	0.6958333253860474
8	0.462292343378067	0.6958333253860474
9	0.4551566243171692	0.7020833492279053
10	0.4472590982913971	0.7097222208976746
11	0.46142449975013733	0.7034721970558167
12	0.4832456707954407	0.6722221970558167
13	0.45833620429039	0.7055555582046509
14	0.47678011655807495	0.6798611283302307
15	0.4640684425830841	0.7027778029441833
16	0.45338165760040283	0.6958333253860474
17	0.4367135465145111	0.7097222208976746
18	0.4568155109882355	0.6916666626930237
19	0.4358028769493103	0.7020833492279053
20	0.42895007133483887	0.7041666507720947
21	0.45100894570350647	0.6895833611488342
22	0.45917221903800964	0.699305534362793
23	0.43585696816444397	0.7180555462837219
24	0.4368906319141388	0.6895833611488342
25	0.4431872069835663	0.7152777910232544
26	0.4501029849052429	0.6909722089767456
27	0.45087650418281555	0.699305534362793
28	0.4306143522262573	0.7166666388511658
29	0.4553582966327667	0.7090277671813965
30	0.4282870292663574	0.6972222328186035
31	0.418487012386322	0.7194444537162781
32	0.4496670067310333	0.706250011920929
33	0.4426875114440918	0.6923611164093018
34	0.4192662537097931	0.730555534362793
35	0.41170454025268555	0.7104166746139526
36	0.44133898615837097	0.6965277791023254
37	0.4265778362751007	0.7083333134651184
38	0.4394768178462982	0.6937500238418579
39	0.42809465527534485	0.706944465637207
40	0.42343369126319885	0.7131944298744202
41	0.421103298664093	0.7020833492279053
42	0.43125373125076294	0.7215277552604675
43	0.4514193534851074	0.7006944417953491
44	0.43198859691619873	0.7083333134651184
45	0.41679564118385315	0.7298611402511597
46	0.41706207394599915	0.7347221970558167
47	0.4330616295337677	0.7048611044883728
48	0.4337367117404938	0.7041666507720947
49	0.42574700713157654	0.7104166746139526
50	0.4242202043533325	0.7055555582046509
51	0.40939268469810486	0.7215277552604675
52	0.4255765378475189	0.7215277552604675
53	0.41202855110168457	0.730555534362793
54	0.4190270006656647	0.7222222089767456
55	0.40718790888786316	0.7104166746139526
56	0.4120089113712311	0.71875
57	0.38562172651290894	0.7340278029441833
58	0.4164951741695404	0.7194444537162781
59	0.4284740090370178	0.7097222208976746
60	0.4187086820602417	0.7229166626930237
61	0.41895121335983276	0.7152777910232544
62	0.4050881564617157	0.7229166626930237
63	0.40973100066185	0.7118055820465088
64	0.42305704951286316	0.731249988079071
65	0.4281729459762573	0.7173610925674438
66	0.4288458526134491	0.7097222208976746
67	0.4149058163166046	0.7347221970558167
68	0.4233323335647583	0.7083333134651184
69	0.42784613370895386	0.7090277671813965
70	0.4278068542480469	0.7166666388511658
71	0.42071884870529175	0.7034721970558167
72	0.43247172236442566	0.7263888716697693
73	0.4268474876880646	0.7083333134651184
74	0.39287856221199036	0.7333333492279053
75	0.39466729760169983	0.730555534362793
76	0.4170148968696594	0.7124999761581421
77	0.3962957262992859	0.7256944179534912
78	0.40058085322380066	0.730555534362793
79	0.41038501262664795	0.7263888716697693
80	0.397483229637146	0.738194465637207
81	0.3969844877719879	0.7277777791023254
82	0.4174036681652069	0.7201389074325562
83	0.40488868951797485	0.7215277552604675
84	0.42017433047294617	0.7173610925674438
85	0.3928320109844208	0.7354166507720947
86	0.4085255563259125	0.7215277552604675
87	0.4286494255065918	0.7250000238418579
88	0.44173118472099304	0.6937500238418579
89	0.4085218608379364	0.7166666388511658
90	0.39356765151023865	0.7326388955116272
91	0.4036552309989929	0.737500011920929
92	0.3816085755825043	0.7354166507720947
93	0.3999735414981842	0.7263888716697693
94	0.3910660147666931	0.7284722328186035
95	0.4123322665691376	0.7048611044883728
96	0.42219284176826477	0.7097222208976746
97	0.4240756928920746	0.7222222089767456
98	0.43155860900878906	0.7166666388511658
99	0.39328476786613464	0.7388888597488403
100	0.3945437967777252	0.7284722328186035
