Epoch	Training Loss	Training Accuracy
1	0.27082058787345886	0.875
2	0.27284830808639526	0.8590278029441833
3	0.27934056520462036	0.8687499761581421
4	0.25687727332115173	0.8840277791023254
5	0.2675328850746155	0.8687499761581421
6	0.28068628907203674	0.8569444417953491
7	0.2660655677318573	0.8881944417953491
8	0.24937796592712402	0.8812500238418579
9	0.23320144414901733	0.8861111402511597
10	0.216202050447464	0.886805534362793
11	0.24526351690292358	0.8791666626930237
12	0.26056790351867676	0.8715277910232544
13	0.2689712643623352	0.863194465637207
14	0.25224247574806213	0.8777777552604675
15	0.29478713870048523	0.8604166507720947
16	0.25569137930870056	0.8791666626930237
17	0.25230205059051514	0.8645833134651184
18	0.255651593208313	0.8763889074325562
19	0.2419784516096115	0.8895833492279053
20	0.23723261058330536	0.886805534362793
21	0.24070781469345093	0.8812500238418579
22	0.23679135739803314	0.8951388597488403
23	0.22208254039287567	0.9048610925674438
24	0.24162401258945465	0.8909721970558167
25	0.2418677806854248	0.8833333253860474
26	0.23196306824684143	0.8965277671813965
27	0.2451542466878891	0.8895833492279053
28	0.2358052134513855	0.8951388597488403
29	0.23943686485290527	0.8833333253860474
30	0.24652355909347534	0.886805534362793
31	0.22600340843200684	0.9020833373069763
32	0.21712073683738708	0.8972222208976746
33	0.23793545365333557	0.8840277791023254
34	0.2375164031982422	0.8826388716697693
35	0.20655182003974915	0.9069444537162781
36	0.2688085734844208	0.8756944537162781
37	0.23927493393421173	0.886805534362793
38	0.225082665681839	0.8986111283302307
39	0.21367274224758148	0.8958333134651184
40	0.24641643464565277	0.8812500238418579
41	0.21946457028388977	0.8951388597488403
42	0.20327727496623993	0.9145833253860474
43	0.2109743356704712	0.9006944298744202
44	0.2169860601425171	0.9048610925674438
45	0.2264726161956787	0.8972222208976746
46	0.19328464567661285	0.9104166626930237
47	0.21249662339687347	0.893750011920929
48	0.21119284629821777	0.8916666507720947
49	0.2053203582763672	0.9097222089767456
50	0.21868473291397095	0.9020833373069763
51	0.20444218814373016	0.9055555462837219
52	0.20027588307857513	0.9048610925674438
53	0.19805166125297546	0.9145833253860474
54	0.2157863825559616	0.9048610925674438
55	0.2084289938211441	0.8993055820465088
56	0.20596851408481598	0.8999999761581421
57	0.23061765730381012	0.8951388597488403
58	0.203292578458786	0.9090277552604675
59	0.17172962427139282	0.9305555820465088
60	0.21950510144233704	0.8999999761581421
61	0.20497965812683105	0.9069444537162781
62	0.1583041548728943	0.9402777552604675
63	0.19017179310321808	0.9131944179534912
64	0.179130420088768	0.9284722208976746
65	0.18229910731315613	0.9263888597488403
66	0.1973886489868164	0.9229166507720947
67	0.18804074823856354	0.9263888597488403
68	0.20524804294109344	0.9125000238418579
69	0.1640094518661499	0.9354166388511658
70	0.20118388533592224	0.9111111164093018
71	0.15398842096328735	0.9368055462837219
72	0.18213871121406555	0.9368055462837219
73	0.17648424208164215	0.925694465637207
74	0.1538432389497757	0.9361110925674438
75	0.16416701674461365	0.9381944537162781
76	0.1644040197134018	0.9375
77	0.18300728499889374	0.9215278029441833
78	0.149691641330719	0.9451388716697693
79	0.18886928260326385	0.9201388955116272
80	0.16947300732135773	0.9326388835906982
81	0.18619321286678314	0.9243055582046509
82	0.16781353950500488	0.9451388716697693
83	0.1644449084997177	0.9354166388511658
84	0.1593894213438034	0.9395833611488342
85	0.13653577864170074	0.956944465637207
86	0.1687091439962387	0.9326388835906982
87	0.14732585847377777	0.9388889074325562
88	0.13245530426502228	0.9472222328186035
89	0.1689041703939438	0.9375
90	0.1446264237165451	0.9465277791023254
91	0.13755866885185242	0.949999988079071
92	0.15961912274360657	0.9361110925674438
93	0.15307487547397614	0.9395833611488342
94	0.14777541160583496	0.9375
95	0.14650052785873413	0.9486111402511597
96	0.15845736861228943	0.9354166388511658
97	0.12311503291130066	0.9541666507720947
98	0.14576177299022675	0.9465277791023254
99	0.16112223267555237	0.9381944537162781
100	0.14365802705287933	0.9451388716697693
