Epoch	Training Loss	Training Accuracy
1	0.3048367500305176	0.8409722447395325
2	0.3284924030303955	0.8402777910232544
3	0.3139667212963104	0.8486111164093018
4	0.30253276228904724	0.8611111044883728
5	0.3153824806213379	0.8500000238418579
6	0.26997166872024536	0.8770833611488342
7	0.2957019507884979	0.8652777671813965
8	0.30465781688690186	0.8458333611488342
9	0.3042287230491638	0.8590278029441833
10	0.30392614006996155	0.8576388955116272
11	0.29068294167518616	0.8520833253860474
12	0.2740189731121063	0.8756944537162781
13	0.28053149580955505	0.8701388835906982
14	0.26652035117149353	0.8854166865348816
15	0.293041855096817	0.8708333373069763
16	0.3108404874801636	0.8604166507720947
17	0.28670790791511536	0.8708333373069763
18	0.2657983899116516	0.8729166388511658
19	0.3024456799030304	0.8527777791023254
20	0.2501230239868164	0.8756944537162781
21	0.2741445004940033	0.8687499761581421
22	0.24923796951770782	0.8770833611488342
23	0.27096280455589294	0.8666666746139526
24	0.2721892297267914	0.8701388835906982
25	0.2590767741203308	0.8743055462837219
26	0.2902916669845581	0.8708333373069763
27	0.2656165361404419	0.8645833134651184
28	0.2608700096607208	0.8729166388511658
29	0.26168137788772583	0.8770833611488342
30	0.23834796249866486	0.8888888955116272
31	0.23474793136119843	0.8930555582046509
32	0.26535534858703613	0.8694444298744202
33	0.27488934993743896	0.8638888597488403
34	0.2462349385023117	0.8895833492279053
35	0.23653583228588104	0.8881944417953491
36	0.2450726330280304	0.8777777552604675
37	0.23089678585529327	0.8902778029441833
38	0.2314043641090393	0.8840277791023254
39	0.2674136757850647	0.8729166388511658
40	0.23022043704986572	0.8923611044883728
41	0.23327931761741638	0.8923611044883728
42	0.24143899977207184	0.8701388835906982
43	0.25058257579803467	0.8798611164093018
44	0.2524062693119049	0.875
45	0.2472180277109146	0.8895833492279053
46	0.2186862677335739	0.8958333134651184
47	0.2442994862794876	0.8881944417953491
48	0.2657439112663269	0.8722222447395325
49	0.2409728616476059	0.875
50	0.233842134475708	0.8847222328186035
51	0.2088342308998108	0.8986111283302307
52	0.24718882143497467	0.8833333253860474
53	0.23724913597106934	0.8909721970558167
54	0.24980121850967407	0.875
55	0.2225712239742279	0.8979166746139526
56	0.22264213860034943	0.8965277671813965
57	0.2202974259853363	0.9006944298744202
58	0.23315630853176117	0.8930555582046509
59	0.2079576700925827	0.8993055820465088
60	0.25537198781967163	0.8958333134651184
61	0.21119990944862366	0.8951388597488403
62	0.23290866613388062	0.8847222328186035
63	0.21608704328536987	0.8902778029441833
64	0.23416674137115479	0.894444465637207
65	0.2241370528936386	0.8895833492279053
66	0.23868641257286072	0.8854166865348816
67	0.24405734241008759	0.8791666626930237
68	0.22593607008457184	0.8916666507720947
69	0.22852136194705963	0.8902778029441833
70	0.232671320438385	0.8847222328186035
71	0.2451019138097763	0.8819444179534912
72	0.18048305809497833	0.9201388955116272
73	0.20839521288871765	0.9013888835906982
74	0.20055314898490906	0.9041666388511658
75	0.21819621324539185	0.9118055701255798
76	0.2187357097864151	0.8861111402511597
77	0.21998943388462067	0.8930555582046509
78	0.22290579974651337	0.894444465637207
79	0.23530499637126923	0.8833333253860474
80	0.22995151579380035	0.8979166746139526
81	0.2087632715702057	0.9034722447395325
82	0.18628576397895813	0.9090277552604675
83	0.20928660035133362	0.9097222089767456
84	0.20159325003623962	0.8972222208976746
85	0.1893799901008606	0.90625
86	0.19731490314006805	0.9006944298744202
87	0.21505004167556763	0.8979166746139526
88	0.1811169683933258	0.9145833253860474
89	0.2152370810508728	0.9013888835906982
90	0.19400528073310852	0.9027777910232544
91	0.20550638437271118	0.9034722447395325
92	0.20400525629520416	0.9083333611488342
93	0.19303908944129944	0.8979166746139526
94	0.18303987383842468	0.9104166626930237
95	0.1922943890094757	0.9069444537162781
96	0.17294149100780487	0.9166666865348816
97	0.1879323273897171	0.9118055701255798
98	0.16368553042411804	0.9236111044883728
99	0.19155803322792053	0.9097222089767456
100	0.20029422640800476	0.8979166746139526
