Epoch	Training Loss	Training Accuracy
1	0.16951346397399902	0.9409722089767456
2	0.1477142721414566	0.9479166865348816
3	0.12099138647317886	0.949999988079071
4	0.1707049459218979	0.9472222328186035
5	0.12080200761556625	0.9638888835906982
6	0.11336703598499298	0.9597222208976746
7	0.12820735573768616	0.9548611044883728
8	0.09606097638607025	0.9638888835906982
9	0.09554275125265121	0.9666666388511658
10	0.1565868854522705	0.9423611164093018
11	0.12128718942403793	0.956944465637207
12	0.10781976580619812	0.9645833373069763
13	0.11346417665481567	0.9576388597488403
14	0.12391124665737152	0.9576388597488403
15	0.12870018184185028	0.9548611044883728
16	0.1103748232126236	0.9604166746139526
17	0.15541301667690277	0.9548611044883728
18	0.09775503724813461	0.9659722447395325
19	0.10102302581071854	0.9659722447395325
20	0.11457352340221405	0.9555555582046509
21	0.11677701026201248	0.9583333134651184
22	0.0945395901799202	0.9666666388511658
23	0.1476597636938095	0.9472222328186035
24	0.11581400036811829	0.9604166746139526
25	0.09979487210512161	0.9652777910232544
26	0.087495356798172	0.9715277552604675
27	0.0905081108212471	0.9645833373069763
28	0.13734328746795654	0.9465277791023254
29	0.15881547331809998	0.9472222328186035
30	0.10995807498693466	0.9590277671813965
31	0.09631383419036865	0.9701389074325562
32	0.08612978458404541	0.9722222089767456
33	0.10547800362110138	0.956944465637207
34	0.07399749010801315	0.9701389074325562
35	0.07914283871650696	0.9736111164093018
36	0.06623890995979309	0.9750000238418579
37	0.10158120095729828	0.9631944298744202
38	0.08162719011306763	0.9743055701255798
39	0.12930025160312653	0.9520833492279053
40	0.096809983253479	0.9618055820465088
41	0.0830230787396431	0.96875
42	0.06898628175258636	0.9784722328186035
43	0.11948450654745102	0.9534721970558167
44	0.09190932661294937	0.9659722447395325
45	0.07608168572187424	0.9763888716697693
46	0.13548745214939117	0.949305534362793
47	0.09120818972587585	0.9701389074325562
48	0.05691288784146309	0.981249988079071
49	0.1036541759967804	0.9666666388511658
50	0.10256671905517578	0.9680555462837219
51	0.12572088837623596	0.9597222208976746
52	0.10592319816350937	0.9631944298744202
53	0.13399814069271088	0.9590277671813965
54	0.0535774864256382	0.9840278029441833
55	0.08722130209207535	0.9756944179534912
56	0.12938131392002106	0.9541666507720947
57	0.06611599028110504	0.9777777791023254
58	0.06475712358951569	0.9791666865348816
59	0.09076017886400223	0.9680555462837219
60	0.05837604030966759	0.981249988079071
61	0.07432501763105392	0.9673610925674438
62	0.07802300900220871	0.9715277552604675
63	0.0773904025554657	0.9750000238418579
64	0.06473245471715927	0.9777777791023254
65	0.13774807751178741	0.9555555582046509
66	0.08360762149095535	0.9708333611488342
67	0.06834731251001358	0.9750000238418579
68	0.06892458349466324	0.9743055701255798
69	0.0736963152885437	0.9729166626930237
70	0.10997723788022995	0.9638888835906982
71	0.1444910317659378	0.9583333134651184
72	0.14282852411270142	0.9506944417953491
73	0.07518278062343597	0.9743055701255798
74	0.11687462031841278	0.9624999761581421
75	0.06369752436876297	0.9784722328186035
76	0.06582784652709961	0.9784722328186035
77	0.05705132335424423	0.980555534362793
78	0.07466438412666321	0.9743055701255798
79	0.05982387810945511	0.9791666865348816
80	0.06303981691598892	0.980555534362793
81	0.04111192375421524	0.9861111044883728
82	0.07301850616931915	0.9770833253860474
83	0.05507417395710945	0.981249988079071
84	0.041438017040491104	0.9826388955116272
85	0.08558323234319687	0.9701389074325562
86	0.046974241733551025	0.9840278029441833
87	0.09578950703144073	0.9645833373069763
88	0.07874949276447296	0.9750000238418579
89	0.05283147096633911	0.9840278029441833
90	0.11670617014169693	0.9604166746139526
91	0.09709741920232773	0.9666666388511658
92	0.1304696798324585	0.956250011920929
93	0.09006382524967194	0.9694444537162781
94	0.07222846150398254	0.9763888716697693
95	0.03211447224020958	0.988194465637207
96	0.12993884086608887	0.9576388597488403
97	0.0970882922410965	0.9694444537162781
98	0.07131801545619965	0.9770833253860474
99	0.06483162939548492	0.9756944179534912
100	0.06697070598602295	0.9784722328186035
