Epoch	Training Loss	Training Accuracy
1	0.1748366802930832	0.9361110925674438
2	0.11642880737781525	0.9597222208976746
3	0.18715302646160126	0.9312499761581421
4	0.12002889066934586	0.9527778029441833
5	0.12857350707054138	0.9506944417953491
6	0.09290648251771927	0.9604166746139526
7	0.14821676909923553	0.9437500238418579
8	0.17643167078495026	0.9284722208976746
9	0.16200141608715057	0.9451388716697693
10	0.15525949001312256	0.9437500238418579
11	0.1367304027080536	0.9479166865348816
12	0.11339453607797623	0.9590277671813965
13	0.16424627602100372	0.9409722089767456
14	0.13647539913654327	0.9541666507720947
15	0.12630639970302582	0.9604166746139526
16	0.18909189105033875	0.9236111044883728
17	0.12707683444023132	0.9506944417953491
18	0.13692225515842438	0.949999988079071
19	0.10516978055238724	0.9638888835906982
20	0.1344284564256668	0.9576388597488403
21	0.09087547659873962	0.9729166626930237
22	0.10042205452919006	0.9694444537162781
23	0.12624645233154297	0.9513888955116272
24	0.22151105105876923	0.9381944537162781
25	0.4322737455368042	0.8152777552604675
26	0.25274550914764404	0.8993055820465088
27	0.19717301428318024	0.918749988079071
28	0.20018747448921204	0.9340277910232544
29	0.15438485145568848	0.9472222328186035
30	0.1198868453502655	0.9576388597488403
31	0.13655610382556915	0.9486111402511597
32	0.21417385339736938	0.9298611283302307
33	0.3626643419265747	0.8506944179534912
34	0.26449206471443176	0.893750011920929
35	0.19836324453353882	0.9201388955116272
36	0.18960115313529968	0.9361110925674438
37	0.18076716363430023	0.9430555701255798
38	0.18390369415283203	0.9361110925674438
39	0.1639394760131836	0.9437500238418579
40	0.12883111834526062	0.956250011920929
41	0.11178293079137802	0.9548611044883728
42	0.12041065096855164	0.9659722447395325
43	0.10624293237924576	0.96875
44	0.09540621191263199	0.9645833373069763
45	0.08568599075078964	0.9659722447395325
46	0.0639294683933258	0.9777777791023254
47	0.09220785647630692	0.9729166626930237
48	0.07247745990753174	0.9715277552604675
49	0.12107821553945541	0.949999988079071
50	0.11141528934240341	0.9624999761581421
51	0.08188566565513611	0.9722222089767456
52	0.06272691488265991	0.9756944179534912
53	0.08513122797012329	0.9694444537162781
54	0.08561068773269653	0.96875
55	0.052207957953214645	0.9777777791023254
56	0.08807216584682465	0.9708333611488342
57	0.06508171558380127	0.9750000238418579
58	0.10585380345582962	0.9652777910232544
59	0.07954946160316467	0.9763888716697693
60	0.0966005027294159	0.9708333611488342
61	0.06655298918485641	0.9750000238418579
62	0.07578171789646149	0.9715277552604675
63	0.1702444851398468	0.956944465637207
64	0.17410317063331604	0.9402777552604675
65	0.13490748405456543	0.9534721970558167
66	0.12149901688098907	0.9604166746139526
67	0.07292262464761734	0.9743055701255798
68	0.05824577063322067	0.980555534362793
69	0.08952973783016205	0.9715277552604675
70	0.0856906846165657	0.9743055701255798
71	0.07293134182691574	0.9708333611488342
72	0.061358124017715454	0.9729166626930237
73	0.08554809540510178	0.9666666388511658
74	0.06316785514354706	0.9798611402511597
75	0.06327513605356216	0.9784722328186035
76	0.061317406594753265	0.9756944179534912
77	0.046934112906455994	0.9861111044883728
78	0.04875342547893524	0.9868055582046509
79	0.06533651798963547	0.9770833253860474
80	0.053546588867902756	0.9791666865348816
81	0.1007649302482605	0.9770833253860474
82	0.06216937676072121	0.9763888716697693
83	0.02558671310544014	0.9916666746139526
84	0.11626312136650085	0.9618055820465088
85	0.08408674597740173	0.9715277552604675
86	0.05843118950724602	0.9791666865348816
87	0.18269895017147064	0.949999988079071
88	0.06831175088882446	0.9756944179534912
89	0.06550638377666473	0.9777777791023254
90	0.06219615414738655	0.9784722328186035
91	0.08871100097894669	0.9645833373069763
92	0.0756126195192337	0.9736111164093018
93	0.11168735474348068	0.956944465637207
94	0.08681555092334747	0.9666666388511658
95	0.06910727918148041	0.9750000238418579
96	0.08657252788543701	0.9722222089767456
97	0.045844994485378265	0.9833333492279053
98	0.04086384177207947	0.9861111044883728
99	0.03908660262823105	0.9847221970558167
100	0.10858001559972763	0.9611111283302307
