Epoch	Training Loss	Training Accuracy
1	0.539680540561676	0.7590277791023254
2	0.5443159937858582	0.7284722328186035
3	0.5358704924583435	0.7333333492279053
4	0.5263182520866394	0.7388888597488403
5	0.4857350289821625	0.7569444179534912
6	0.5037044882774353	0.7597222328186035
7	0.4672447741031647	0.7854166626930237
8	0.48499923944473267	0.7861111164093018
9	0.4320944547653198	0.7972221970558167
10	0.44168227910995483	0.8020833134651184
11	0.49927380681037903	0.7652778029441833
12	0.4618680775165558	0.7861111164093018
13	0.4899305999279022	0.762499988079071
14	0.5618313550949097	0.7402777671813965
15	0.49624505639076233	0.7673611044883728
16	0.4733653664588928	0.7756944298744202
17	0.4556560814380646	0.7895833253860474
18	0.4978240430355072	0.7569444179534912
19	0.45343658328056335	0.7909722328186035
20	0.4343700110912323	0.8069444298744202
21	0.42356330156326294	0.8048611283302307
22	0.44686806201934814	0.7881944179534912
23	0.3798612952232361	0.8215277791023254
24	0.4208758473396301	0.8111110925674438
25	0.41810986399650574	0.8159722089767456
26	0.39457643032073975	0.8291666507720947
27	0.46093401312828064	0.7826389074325562
28	0.4540565609931946	0.7826389074325562
29	0.43534356355667114	0.7951388955116272
30	0.382328063249588	0.8180555701255798
31	0.4311472177505493	0.8055555820465088
32	0.3844446539878845	0.8187500238418579
33	0.3833041787147522	0.8340277671813965
34	0.37826427817344666	0.8361111283302307
35	0.3757982552051544	0.8361111283302307
36	0.3824905753135681	0.8201388716697693
37	0.41078343987464905	0.8118055462837219
38	0.36572936177253723	0.8222222328186035
39	0.3710694909095764	0.8430555462837219
40	0.3778669536113739	0.831944465637207
41	0.3557418882846832	0.8527777791023254
42	0.36020714044570923	0.8458333611488342
43	0.36562198400497437	0.8354166746139526
44	0.3225841522216797	0.8472222089767456
45	0.3277468681335449	0.8715277910232544
46	0.30421683192253113	0.8694444298744202
47	0.316692978143692	0.8604166507720947
48	0.40550491213798523	0.8291666507720947
49	0.3379327654838562	0.8486111164093018
50	0.3977822959423065	0.8215277791023254
51	0.3703629672527313	0.8229166865348816
52	0.3359699547290802	0.8374999761581421
53	0.33366793394088745	0.8395833373069763
54	0.3421156704425812	0.8458333611488342
55	0.32648196816444397	0.8472222089767456
56	0.5136317610740662	0.7576388716697693
57	0.46439459919929504	0.7840277552604675
58	0.39970600605010986	0.8090277910232544
59	0.39369359612464905	0.8298611044883728
60	0.4075676500797272	0.8145833611488342
61	0.35450389981269836	0.8493055701255798
62	0.36658304929733276	0.8347222208976746
63	0.38900840282440186	0.8159722089767456
64	0.3841913044452667	0.8381944298744202
65	0.4543881416320801	0.7854166626930237
66	0.37060800194740295	0.8270833492279053
67	0.3586072325706482	0.8416666388511658
68	0.3609521687030792	0.8381944298744202
69	0.36140233278274536	0.8465277552604675
70	0.33222687244415283	0.8583333492279053
71	0.3303360939025879	0.8409722447395325
72	0.37481799721717834	0.8291666507720947
73	0.40901729464530945	0.8326388597488403
74	0.4459013342857361	0.7833333611488342
75	0.3641377389431	0.8180555701255798
76	0.36284324526786804	0.8361111283302307
77	0.4361284375190735	0.8131944537162781
78	0.42897674441337585	0.8069444298744202
79	0.40090417861938477	0.824999988079071
80	0.422990083694458	0.8152777552604675
81	0.3600396513938904	0.8486111164093018
82	0.38690656423568726	0.8340277671813965
83	0.3232412040233612	0.8451389074325562
84	0.36153414845466614	0.8361111283302307
85	0.3691785931587219	0.8340277671813965
86	0.32943403720855713	0.8569444417953491
87	0.3387545347213745	0.8333333134651184
88	0.3403397798538208	0.8486111164093018
89	0.41660016775131226	0.824305534362793
90	0.3772180378437042	0.8277778029441833
91	0.34950315952301025	0.8395833373069763
92	0.33613526821136475	0.8729166388511658
93	0.32689177989959717	0.8597221970558167
94	0.2735063135623932	0.8861111402511597
95	0.26931387186050415	0.8763889074325562
96	0.28991636633872986	0.8791666626930237
97	0.2977921664714813	0.8743055462837219
98	0.29246267676353455	0.8736110925674438
99	0.3035786747932434	0.875
100	0.5220003724098206	0.7819444537162781
