Epoch	Training Loss	Training Accuracy
1	0.23735734820365906	0.9055555462837219
2	0.26189857721328735	0.8951388597488403
3	0.25988802313804626	0.8972222208976746
4	0.21509575843811035	0.9083333611488342
5	0.23910929262638092	0.9041666388511658
6	0.19583426415920258	0.918749988079071
7	0.22910618782043457	0.9027777910232544
8	0.20603862404823303	0.9125000238418579
9	0.22680392861366272	0.8993055820465088
10	0.3885786235332489	0.8423610925674438
11	0.504621148109436	0.7819444537162781
12	0.4614544212818146	0.8194444179534912
13	0.37174636125564575	0.8472222089767456
14	0.310237854719162	0.8659722208976746
15	0.3164459466934204	0.8659722208976746
16	0.32873833179473877	0.8638888597488403
17	0.218748077750206	0.9104166626930237
18	0.24657700955867767	0.8972222208976746
19	0.2358975112438202	0.9041666388511658
20	0.21176010370254517	0.9173611402511597
21	0.22731925547122955	0.9055555462837219
22	0.1875448375940323	0.925000011920929
23	0.20244848728179932	0.9263888597488403
24	0.17886383831501007	0.9409722089767456
25	0.19124141335487366	0.925694465637207
26	0.18565227091312408	0.925694465637207
27	0.1741516888141632	0.9340277910232544
28	0.17816592752933502	0.9284722208976746
29	0.1469821035861969	0.9430555701255798
30	0.20300504565238953	0.9236111044883728
31	0.24472345411777496	0.9131944179534912
32	0.1881343424320221	0.9215278029441833
33	0.16484880447387695	0.9381944537162781
34	0.18870413303375244	0.9284722208976746
35	0.16979703307151794	0.9375
36	0.16294372081756592	0.9326388835906982
37	0.14318206906318665	0.9444444179534912
38	0.18517851829528809	0.9305555820465088
39	0.16656658053398132	0.9375
40	0.12826094031333923	0.9458333253860474
41	0.12725494801998138	0.9506944417953491
42	0.12796224653720856	0.9479166865348816
43	0.11404364556074142	0.9583333134651184
44	0.15346205234527588	0.9347222447395325
45	0.11852025985717773	0.956944465637207
46	0.14929339289665222	0.9409722089767456
47	0.19099126756191254	0.9326388835906982
48	0.22490161657333374	0.9159722328186035
49	0.12533992528915405	0.956250011920929
50	0.1489446461200714	0.9416666626930237
51	0.11703287065029144	0.9534721970558167
52	0.14955735206604004	0.9479166865348816
53	0.11257430911064148	0.9534721970558167
54	0.1004667580127716	0.956944465637207
55	0.14270372688770294	0.9506944417953491
56	0.1996096521615982	0.9319444298744202
57	0.23319238424301147	0.9076389074325562
58	0.17581717669963837	0.9333333373069763
59	0.14220012724399567	0.9465277791023254
60	0.11474958807229996	0.9604166746139526
61	0.13957619667053223	0.9437500238418579
62	0.10986793041229248	0.9604166746139526
63	0.10945187509059906	0.9576388597488403
64	0.09466100484132767	0.9624999761581421
65	0.13029888272285461	0.956944465637207
66	0.1731390655040741	0.9388889074325562
67	0.11491585522890091	0.9534721970558167
68	0.11421477049589157	0.956944465637207
69	0.09320688247680664	0.9631944298744202
70	0.11380187422037125	0.9576388597488403
71	0.08990014344453812	0.9645833373069763
72	0.09530455619096756	0.9631944298744202
73	0.12161199748516083	0.9541666507720947
74	0.1059865951538086	0.9631944298744202
75	0.1272467076778412	0.949999988079071
76	0.13081496953964233	0.9527778029441833
77	0.10948849469423294	0.9527778029441833
78	0.10763640701770782	0.9604166746139526
79	0.12832075357437134	0.9548611044883728
80	0.0991576761007309	0.9666666388511658
81	0.08063607662916183	0.9715277552604675
82	0.09076683223247528	0.9618055820465088
83	0.087535560131073	0.9645833373069763
84	0.1011597216129303	0.9597222208976746
85	0.09516529738903046	0.9611111283302307
86	0.055869217962026596	0.9777777791023254
87	0.09670548141002655	0.9604166746139526
88	0.10170421749353409	0.9611111283302307
89	0.0751391053199768	0.9722222089767456
90	0.12332547456026077	0.9534721970558167
91	0.10466558486223221	0.9673610925674438
92	0.1112152487039566	0.9597222208976746
93	0.10811449587345123	0.9576388597488403
94	0.10241270810365677	0.9645833373069763
95	0.07207696884870529	0.9791666865348816
96	0.0831836611032486	0.9715277552604675
97	0.08293605595827103	0.9701389074325562
98	0.06812698394060135	0.9763888716697693
99	0.1939617097377777	0.9319444298744202
100	0.12115131318569183	0.956250011920929
