Epoch	Training Loss	Training Accuracy
1	0.2720077633857727	0.8694444298744202
2	0.3083183169364929	0.8583333492279053
3	0.31256386637687683	0.8527777791023254
4	0.2519546151161194	0.8909721970558167
5	0.2475341111421585	0.8861111402511597
6	0.2989863157272339	0.8708333373069763
7	0.27523133158683777	0.8756944537162781
8	0.2700357735157013	0.8812500238418579
9	0.25099310278892517	0.894444465637207
10	0.23958377540111542	0.8881944417953491
11	0.32696476578712463	0.8472222089767456
12	0.33474552631378174	0.8548611402511597
13	0.27356189489364624	0.8812500238418579
14	0.34508365392684937	0.8430555462837219
15	0.35244810581207275	0.8430555462837219
16	0.3970177471637726	0.8145833611488342
17	0.3061958849430084	0.863194465637207
18	0.30441221594810486	0.856249988079071
19	0.3499656021595001	0.8430555462837219
20	0.4144091010093689	0.7923611402511597
21	0.3429422676563263	0.8284721970558167
22	0.3436902165412903	0.8416666388511658
23	0.3517064154148102	0.8583333492279053
24	0.34478121995925903	0.8451389074325562
25	0.3728446066379547	0.8340277671813965
26	0.3370265066623688	0.8486111164093018
27	0.32228899002075195	0.8576388955116272
28	0.3981322944164276	0.8194444179534912
29	0.3832683563232422	0.8298611044883728
30	0.3864547312259674	0.8173611164093018
31	0.41486164927482605	0.8166666626930237
32	0.4265906810760498	0.7951388955116272
33	0.3853622078895569	0.8208333253860474
34	0.3426389992237091	0.8347222208976746
35	0.3438341021537781	0.8333333134651184
36	0.31135615706443787	0.8576388955116272
37	0.29660630226135254	0.8618055582046509
38	0.28807368874549866	0.8729166388511658
39	0.2774558663368225	0.8729166388511658
40	0.40794941782951355	0.8131944537162781
41	0.4222976267337799	0.7909722328186035
42	0.4080330431461334	0.8041666746139526
43	0.4096437096595764	0.8118055462837219
44	0.3933742642402649	0.8256944417953491
45	0.32391220331192017	0.8402777910232544
46	0.29664164781570435	0.855555534362793
47	0.30872195959091187	0.8708333373069763
48	0.32180050015449524	0.8687499761581421
49	0.29498904943466187	0.8743055462837219
50	0.2860763669013977	0.8680555820465088
51	0.26230955123901367	0.8916666507720947
52	0.25723743438720703	0.8854166865348816
53	0.4489353597164154	0.8013888597488403
54	0.3445735573768616	0.84375
55	0.30838045477867126	0.8687499761581421
56	0.2843165695667267	0.8736110925674438
57	0.2827131450176239	0.8756944537162781
58	0.3326224982738495	0.8423610925674438
59	0.27849656343460083	0.8895833492279053
60	0.26914703845977783	0.886805534362793
61	0.27371007204055786	0.8826388716697693
62	0.2574886381626129	0.8881944417953491
63	0.23111654818058014	0.9034722447395325
64	0.2556997835636139	0.893750011920929
65	0.260423868894577	0.886805534362793
66	0.22033777832984924	0.9041666388511658
67	0.24106617271900177	0.8958333134651184
68	0.23394498229026794	0.9020833373069763
69	0.2336505949497223	0.9076389074325562
70	0.23547087609767914	0.9020833373069763
71	0.2646114230155945	0.8930555582046509
72	0.25014689564704895	0.8965277671813965
73	0.26658111810684204	0.9097222089767456
74	0.2563399076461792	0.9159722328186035
75	0.27785199880599976	0.8902778029441833
76	0.19495789706707	0.9208333492279053
77	0.1714172214269638	0.9270833134651184
78	0.17055509984493256	0.925694465637207
79	0.1459023356437683	0.9472222328186035
80	0.14804838597774506	0.9409722089767456
81	0.1783873289823532	0.9208333492279053
82	0.3713550865650177	0.8430555462837219
83	0.39030617475509644	0.8381944298744202
84	0.3437321186065674	0.8590278029441833
85	0.28490114212036133	0.8805555701255798
86	0.2774728238582611	0.894444465637207
87	0.24982929229736328	0.8972222208976746
88	0.34201163053512573	0.8611111044883728
89	0.3162144422531128	0.8854166865348816
90	0.2919887602329254	0.8819444179534912
91	0.25972604751586914	0.893750011920929
92	0.22015421092510223	0.9097222089767456
93	0.417329877614975	0.8187500238418579
94	0.3097790479660034	0.8534722328186035
95	0.24789859354496002	0.893750011920929
96	0.23134879767894745	0.8999999761581421
97	0.23662854731082916	0.9013888835906982
98	0.1747538447380066	0.9291666746139526
99	0.1907903403043747	0.918749988079071
100	0.20196323096752167	0.9194444417953491
